,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.6254226856101606,-2.360196898445246,-1.5296756298001306,0.8359031169825965,1.634986704327038,0.010190896249928012,0.0
1,-1.6229251390518662,-2.3578548969894513,-1.5340717741233876,0.8374136688277923,1.632354753042281,0.015190896249928008,1.25
2,-1.6154324993769835,-2.3508288926220677,-1.5472602070931583,0.8419453243633801,1.6244588991880098,0.030190896249927972,2.5
3,-1.6029447665855117,-2.339118885343094,-1.5692409287094429,0.8494980835893596,1.611299142764224,0.055190896249928026,3.75
4,-1.5852602552669357,-2.322932882563998,-1.5995445569929196,0.859814511623817,1.5927395610644,0.0901914614321131,5.0
5,-1.561909840137645,-2.3027552207147846,-1.637078247369706,0.8722953250824047,1.5684640921133233,0.13519339267538832,6.25
6,-1.5324482460636013,-2.2790189994543524,-1.6808611038086994,0.8864072206975451,1.5381720207319545,0.19019670254676968,7.5
7,-1.497900487895445,-2.253363686787792,-1.7276843465693938,0.9009117159651616,1.5030871623485194,0.25238039555967046,8.75
8,-1.462993900701509,-2.229539031017003,-1.77065024623382,0.9136216198160078,1.4680649065395024,0.31294305669478806,10.0
9,-1.4280873138937222,-2.2075741663337825,-1.8097689414094575,0.9246205682179989,1.4334247660264485,0.3714798794617064,11.25
10,-1.393180727378281,-2.1872671961214256,-1.8454655252981849,0.9341092141827415,1.399127572377152,0.42820939390634155,12.5
11,-1.3582741411057186,-2.168450045910795,-1.8780951229585257,0.9422492421574469,1.3651386688763454,0.4833387078256465,13.75
12,-1.3233675550308344,-2.150984083404454,-1.9079497156139795,0.9491720696824494,1.3314292461950172,0.5370390391179459,15.0
13,-1.2885119922639434,-2.1347746688270415,-1.935244272433274,0.9549808295603062,1.2980225777885224,0.589417055606892,16.25
14,-1.2574646333895507,-2.1212935991598525,-1.9576042317379807,0.9592977303503215,1.2684625081435446,0.6351292250490466,17.5
15,-1.2328410902693356,-2.1112004516198866,-1.9741249093485589,0.9621861872727898,1.245140759274762,0.6708415051582172,18.75
16,-1.2149171525676723,-2.104171985959125,-1.9855061243322196,0.964004029283197,1.2282293745840616,0.6965541128893348,20.0
17,-1.2036432069075014,-2.099882219715886,-1.9923996000246456,0.9650302835779724,1.2176190373014493,0.7122754462049217,21.25
18,-1.1927918128773491,-2.095784102523051,-1.9989722611896688,0.96599047795429,1.2074126732061004,0.7180311553623102,22.5
19,-1.1817261831646424,-2.0916051118123895,-2.005674626777715,0.966969593650178,1.1970048145550451,0.7137883431235852,23.75
20,-1.1734558504205805,-2.0884818166275845,-2.0106838397956004,0.9677013353539466,1.189226099950218,0.6995513089435176,25.0
21,-1.1716712717790163,-2.087807935179031,-2.0117646216402374,0.9678591633567246,1.187547615456325,0.6771726894071337,26.25
22,-1.171671656898451,-2.087808185890395,-2.011764211833372,0.9678590204287276,1.1875479976220666,0.6461648135675074,27.5
23,-1.1716721663844276,-2.0878085174839613,-2.0117636698581207,0.9678588316019137,1.1875485044283112,0.6051569382991596,28.75
24,-1.1716728007426067,-2.087808930045349,-2.0117629956955922,0.967858597471045,1.1875491401163811,0.5541490649419698,30.0
25,-1.1716735594655432,-2.08780942348864,-2.0117621893647373,0.967858317439249,1.1875499004299312,0.4931411915847787,31.25
26,-1.1716738242473483,-2.087809613804648,-2.0117619206270314,0.967858250086271,1.1875501669804411,0.4221333241316979,32.5
27,-1.1716738365686097,-2.0878096509689197,-2.011761927905808,0.9678582944232811,1.1875501812807703,0.3411254592750206,33.75
28,-1.1716738504115036,-2.087809692627316,-2.0117619361653594,0.9678583438409312,1.187550197351377,0.25011760628908275,35.0
29,-1.1716738704210017,-2.0878097360949197,-2.01176194592006,0.967858396510087,1.1875502190290776,0.14910975949075786,36.25
30,-1.1716739009641357,-2.0878097787968533,-2.0117619576980497,0.9678584504983158,1.1875502499225405,0.038101920563085034,37.5
31,-1.1716739342562148,-2.087809825346266,-2.0117619705361167,0.9678585093518751,1.1875502835781346,-0.08290591523389056,38.75
32,-1.1716739822314683,-2.087809863667012,-2.011761985310166,0.9678585618648554,1.1875503318836087,-0.2139137431956434,40.0
33,-1.1716740356336084,-2.0878099031269217,-2.0117620013412107,0.9678586167297254,1.1875503856319538,-0.3549215635450259,41.25
34,-1.1716741016861456,-2.087809929856575,-2.0117620183336467,0.9678586597229197,1.1875504519449238,-0.5059293787936896,42.5
35,-1.171674172041565,-2.087809953557326,-2.0117620358202384,0.9678587001436617,1.1875505225415075,-0.661717824112169,43.75
36,-1.1716742432507148,-2.0878099564817383,-2.0117620508128162,0.9678587173292795,1.1875505938309792,-0.808276599921099,45.0
37,-1.171674309879026,-2.0878099581346086,-2.0117620647017267,0.9678587321890266,1.1875506605260213,-0.9448353757300261,46.25
38,-1.171674371254365,-2.087809943328897,-2.0117620753978196,0.9678587274857804,1.1875507218359278,-1.07139415153895,47.5
39,-1.1716744277483577,-2.087809928303642,-2.011762085063722,0.9678587215829766,1.1875507782588341,-1.1879529273478706,48.75
40,-1.171674477127333,-2.08780990759806,-2.0117620925393536,0.9678587078940815,1.1875508275168227,-1.2945117031567892,50.0
41,-1.171674519824582,-2.0878098825435076,-2.0117620980847075,0.9678586880032067,1.1875508700538813,-1.3910704789656974,51.25
42,-1.1716745580999401,-2.0878098600837043,-2.0117621030557564,0.9678586701723053,1.1875509081856401,-1.4776292547746088,52.5
43,-1.1716745898032872,-2.087809837211154,-2.0117621066247664,0.9678586505944204,1.1875509397368653,-1.554188030583524,53.75
44,-1.1716746140221797,-2.0878098126495717,-2.0117621084404695,0.9678586276539975,1.1875509637844572,-1.6207468063924424,55.0
45,-1.1716746346023494,-2.0878097917781986,-2.0117621099833753,0.9678586081602157,1.1875509842190635,-1.677305582201362,56.25
46,-1.1716746515437975,-2.0878097745970368,-2.0117621112534807,0.9678585921130731,1.1875510010406847,-1.723864358010284,57.5
47,-1.1716746648465226,-2.0878097611060835,-2.01176211225079,0.9678585795125725,1.1875510142493195,-1.760423133819205,58.75
48,-1.171674674510525,-2.08780975130534,-2.0117621129753034,0.9678585703587137,1.1875510238449685,-1.7869819096281252,60.0
49,-1.1716746805358045,-2.0878097451948054,-2.0117621134270203,0.9678585646514967,1.1875510298276313,-1.803540685437045,61.25
50,-1.1723518971786835,-2.089003026439598,-2.009442487953773,0.9667316910921188,1.1882269727107413,-1.811536270494524,62.5
51,-1.1739967141102043,-2.091901276290109,-2.003808579155766,0.9639947456153857,1.1898686956230857,-1.810573568375674,63.75
52,-1.1743877669940461,-2.09259033959096,-2.002469113853404,0.9633440329791173,1.19025901109563,-1.8011294162918465,65.0
53,-1.174387759817153,-2.092590344019091,-2.0024691153554395,0.9633440291500478,1.1902590002166904,-1.7826365256986836,66.25
54,-1.1743877487593672,-2.0925903508417263,-2.002469117669698,0.9633440232504153,1.190258983454982,-1.75414363510552,67.5
55,-1.1743877338206885,-2.092590360058866,-2.00246912079618,0.9633440152802196,1.190258960810505,-1.7156507445123563,68.75
56,-1.1743877150359003,-2.0925903716426335,-2.002469124763409,0.9633440051387127,1.1902589325757174,-1.6671578550050223,70.0
57,-1.1743876931798054,-2.0925903849720924,-2.00246913020677,0.9633439905817367,1.190258905265083,-1.6086649873545245,71.25
58,-1.1743876675871707,-2.092590400580369,-2.0024691365807334,0.9633439735360854,1.1902588732853945,-1.5401721197040281,72.5
59,-1.174387634139673,-2.0925904203005614,-2.0024691342162595,0.9633439831451618,1.1902588399075535,-1.4616792656167905,73.75
60,-1.1743875954761374,-2.0925904429700504,-2.002469129295706,0.9633440007933051,1.1902588030485477,-1.3731864159576646,75.0
61,-1.1743875524546263,-2.092590468292119,-2.0024691237401475,0.9633440208225917,1.190258762118398,-1.2746935775305734,76.25
62,-1.1743875017026775,-2.092590486524914,-2.0024691156472603,0.963344031456228,1.1902587121322281,-1.1662007471127098,77.5
63,-1.1743874446294638,-2.0925905017201916,-2.0024691058442174,0.9633440374884221,1.190258655136649,-1.0477079244970693,78.75
64,-1.1743873826217748,-2.0925905131036524,-2.002469094539622,0.9633440382467129,1.1902585931627288,-0.9192151093189508,80.0
65,-1.1743873154703128,-2.0925905114548016,-2.0024690805149055,0.963344023261772,1.1902585259398977,-0.7807222988148144,81.25
66,-1.1743872448317356,-2.0925905044413797,-2.0024690650816614,0.9633440015500699,1.1902584551857713,-0.6322294901570904,82.5
67,-1.1743871737013596,-2.0925904805246573,-2.002469047368638,0.9633439606962788,1.1902583838098257,-0.4737366883051142,83.75
68,-1.1743871046186038,-2.0925904456617705,-2.0024690286660047,0.9633439079089163,1.1902583143974015,-0.30738056341528075,85.0
69,-1.174387044684599,-2.092590401443316,-2.0024690106393743,0.9633438463684023,1.1902582540678757,-0.14813259786073624,86.25
70,-1.1743869987947229,-2.092590349586348,-2.0024689945169882,0.9633437789663789,1.1902582077341075,0.0011153676938080483,87.5
71,-1.1743869607201238,-2.092590296401307,-2.0024689798309394,0.9633437115956673,1.1902581692116012,0.1403633332483582,88.75
72,-1.1743869357336278,-2.0925902409654373,-2.002468967546866,0.9633436442472866,1.1902581437702617,0.26961129880290674,90.0
73,-1.1743869180429367,-2.092590186674677,-2.002468956911032,0.9633435796154013,1.190258125639666,0.3888592643574571,91.25
74,-1.174386905355677,-2.092590136000905,-2.0024689477705033,0.9633435200371474,1.1902581125449379,0.49810722991200923,92.5
75,-1.1743869042385993,-2.0925900871983356,-2.002468941250988,0.9633434648291116,1.1902581110445172,0.5973551954665611,93.75
76,-1.1743869032340752,-2.0925900433130047,-2.002468935388359,0.9633434151837099,1.1902581096952758,0.686603161021115,95.0
77,-1.1743869034211325,-2.0925900043714094,-2.0024689304079795,0.9633433713417361,1.1902581095773301,0.7658511265756697,96.25
78,-1.1743869121985298,-2.0925899705552506,-2.002468927855107,0.9633433349542688,1.1902581180969145,0.8350990921302255,97.5
79,-1.1743869197083951,-2.0925899416224345,-2.002468925670891,0.9633433038214638,1.190258125386198,0.8943470576847816,98.75
80,-1.1743869259507296,-2.0925899175729636,-2.002468923855328,0.9633432779433201,1.1902581314451806,0.9435950232393348,100.0
81,-1.1743869309255328,-2.092589898406836,-2.0024689224084224,0.9633432573198388,1.190258136273862,0.9828429887938861,101.25
82,-1.1743869346328044,-2.0925898841240516,-2.002468921330174,0.9633432419510198,1.1902581398722423,1.0120909543484395,102.5
83,-1.1743869370725446,-2.09258987472461,-2.0024689206205832,0.9633432318368635,1.1902581422403216,1.031338919902995,103.75
84,-1.1746767895115386,-2.093108808255018,-2.0014593101828355,0.9628523375640311,1.190547429297901,1.0413521089488067,105.0
85,-1.1762726794864533,-2.0959660271669867,-1.9959005043645504,0.9601495535815087,1.1921402065112578,1.0430814341580756,106.25
86,-1.1770619867169227,-2.0973791769078147,-1.9931511858628237,0.9588127887097337,1.192927973826138,1.0356659549374523,107.5
87,-1.1770619846210837,-2.097379182390418,-1.9931511883434885,0.9588127877247793,1.192927970880628,1.0198857394340588,108.75
88,-1.1770619811971008,-2.097379191347374,-1.9931511923961631,0.9588127861156541,1.1929279660685337,0.9941055239306658,110.0
89,-1.1770619764449746,-2.0973792037786834,-1.9931511980208474,0.9588127838823586,1.192927959389855,0.9583253084272774,111.25
90,-1.1770619703647047,-2.097379219684345,-1.9931512052175413,0.9588127810248925,1.1929279508445922,0.9125450929238876,112.5
91,-1.1770619622939245,-2.0973792393153756,-1.993151213688942,0.9588127782867514,1.1929279348317918,0.8567648902762726,113.75
