,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.080448696821463,-2.1192892932374305,-2.1759446466609482,1.14725856944097,-5.190401758161499,-0.0030189688633130572,0.0
1,-1.0811128655448266,-2.1189664525621024,-2.174926881654333,1.1460173089774366,-5.189685322446906,0.001981031136686935,1.25
2,-1.0831053717149168,-2.1179979305361165,-2.1718735866344856,1.1422935275868362,-5.1875360153031265,0.016981031136686944,2.5
3,-1.0864262153317343,-2.1163837271594748,-2.1667847616014075,1.136087225269169,-5.183953836730161,0.04198103113668696,3.75
4,-1.0910750770667847,-2.1141244144511493,-2.159660111275139,1.127398734204791,-5.178939233112814,0.07698102852285515,5.0
5,-1.0969990605776407,-2.1113148298564397,-2.150450566187404,1.1162830267719577,-5.172566167863894,0.12198107000948166,6.25
6,-1.104115123042259,-2.1081038638494682,-2.1390790845401617,1.102826402685558,-5.164950758228926,0.17698124989127262,7.5
7,-1.1123496196273406,-2.104623519902254,-2.1254773203216746,1.0871049903695016,-5.1561963024251565,0.24198157990889468,8.75
8,-1.1216240617165214,-2.1010138411905093,-2.109571225107998,1.0691891742402242,-5.1464213628521245,0.31698205436719573,10.0
9,-1.1313877834237194,-2.097590272900889,-2.092112697457955,1.0500686781823418,-5.136238484877645,0.39811535813892274,11.25
10,-1.1398925164692617,-2.0949348472597746,-2.076283033010967,1.0331750248420422,-5.1274697765161825,0.47067857359185017,12.5
11,-1.1470557290451135,-2.0929478077121546,-2.062473776504111,1.0187592248606645,-5.120164093202128,0.5332419341061696,13.75
12,-1.152956497025023,-2.0914878751176644,-2.050758741809745,1.006745350465137,-5.114205138837467,0.5858054028717348,15.0
13,-1.1576582598690246,-2.0904418245409753,-2.0411980870889663,0.9970767376641105,-5.109497863551593,0.6283689468594243,16.25
14,-1.161209268957824,-2.089723689985161,-2.033838762731715,0.9897157018937159,-5.105967744182929,0.6609325460916418,17.5
15,-1.163646422103914,-2.089267733019428,-2.0287166721954897,0.9846334259995446,-5.103557792805577,0.6834961837493263,18.75
