,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,1.576460421226447,-1.0623020168543595,2.2651053277761317,-4.131508024595944,-1.679669802816343,-0.020414499443672053,0.0
1,1.5754911995740006,-1.0625341655243092,2.2636959211200915,-4.131066226468117,-1.6774844405312739,-0.015414499443672054,1.25
2,1.572583534616661,-1.0632306115341583,2.259467701151972,-4.129740832084637,-1.6709283536760666,-0.0004144994436721134,2.5
3,1.5677374263544286,-1.0643913548839072,2.2524206678717724,-4.127531841445504,-1.6600015422507215,0.0245855005563278,3.75
4,1.5609556380722196,-1.0660126216767791,2.242552577316158,-4.124443599502154,-1.6447114493228046,0.059585505135496986,5.0
5,1.5524465153635456,-1.0678098211666236,2.229694144524271,-4.12080375285901,-1.6256192841932284,0.10458607603786296,6.25
6,1.542501775320911,-1.0693845650351692,2.2136085128776974,-4.117070975630698,-1.6035107966873823,0.15958761416143352,7.5
7,1.5313776558510321,-1.0703905369108058,2.194089075951779,-4.113642275122186,-1.5790858935820276,0.22459007385708918,8.75
8,1.519345250148068,-1.0705240423092466,2.1709397803019024,-4.110834803744796,-1.5532581839085389,0.29959336723323327,10.0
9,1.5070848838882753,-1.0694785415393848,2.1447805694525486,-4.109066535885421,-1.5277711549065596,0.3819649526452822,11.25
10,1.4967593678872824,-1.0675843873084183,2.1204263861822197,-4.108426419768266,-1.507245747894925,0.4567102450210552,12.5
11,1.4884076979448513,-1.0652597315267163,2.098872852553252,-4.108543594920146,-1.4914529671453578,0.5214567601406974,13.75
12,1.4817419349923404,-1.0628542088805473,2.080334118981244,-4.10901906564205,-1.479508756822292,0.5762038337460423,15.0
13,1.4765503042855028,-1.0606131547672513,2.064973151679013,-4.1096088774419375,-1.470707446221625,0.6209514441910325,16.25
14,1.4726769828875337,-1.0587035102214926,2.052916510989321,-4.110190857830752,-1.4644653179838558,0.6556993931848819,17.5
15,1.4700009518185613,-1.0572549235542907,2.044262475531486,-4.110670125523541,-1.4603290388783858,0.6804475581280048,18.75
16,1.4682014573370772,-1.0562560135419248,2.0383808289931404,-4.111007187612969,-1.4575814647778753,0.6951978404830705,20.0
17,1.465356934460438,-1.0546770474153273,2.029083590364812,-4.111539619508848,-1.4532383320786444,0.6999602744919561,21.25
18,1.4625553420014894,-1.0531219357739618,2.0199267126821816,-4.112063815858622,-1.4489607752384461,0.6947264193247096,22.5
19,1.4617487945002914,-1.0526742633070916,2.01729059796115,-4.112214503641676,-1.4477293450309014,0.6821717250944387,23.75
20,1.4617487135973004,-1.052674268337116,2.0172904244836847,-4.112214106931467,-1.4477292791033893,0.6617266129479696,25.0
21,1.4617485931234866,-1.052674275827398,2.017290166155881,-4.112213516184557,-1.4477291809297774,0.6312815008014996,26.25
22,1.4617484408700405,-1.0526742836746386,2.017289820370935,-4.11221273666622,-1.4477291117654567,0.5908364060827933,27.5
23,1.4617482577850702,-1.0526742916228828,2.0172893868115676,-4.112211769017087,-1.4477290790647412,0.5403913250527006,28.75
24,1.4617480384061803,-1.0526743011467503,2.0172888673053913,-4.112210609545655,-1.4477290398815872,0.47994624402260827,30.0
25,1.4617480024296055,-1.052674272361837,2.017288801413825,-4.112210491912403,-1.4477290514057246,0.4095011661734088,31.25
26,1.4617479941040812,-1.0526742335437582,2.01728880662065,-4.11221054152711,-1.4477290730931143,0.3290560888058665,32.5
27,1.4617479845103147,-1.052674188057096,2.017288810961133,-4.112210604930002,-1.4477290956113675,0.23861102272952725,33.75
28,1.4617479648043255,-1.0526741429967799,2.0172888184309676,-4.112210665845739,-1.4477290941235583,0.1381659619572935,35.0
29,1.461747932275178,-1.0526740999987532,2.0172888298273426,-4.112210721415538,-1.4477290606632403,0.027720907670048367,36.25
30,1.4617478967583657,-1.05267405313749,2.0172888422851853,-4.112210781912691,-1.447729023840361,-0.09272414389236115,37.5
31,1.461747844601535,-1.052674015808304,2.017288857051526,-4.112210833589031,-1.4477289711732044,-0.22316919448433878,38.75
32,1.4617477876533913,-1.0526739763986115,2.017288873026111,-4.112210888411835,-1.4477289137338214,-0.36361423803272536,40.0
33,1.461747716501101,-1.0526739506985225,2.0172888899432766,-4.112210930362333,-1.447728842252746,-0.5140592738577299,41.25
34,1.4617476413197412,-1.0526739269929928,2.017288907372419,-4.112210970798232,-1.4477287667660523,-0.6693549484828748,42.5
35,1.4617475648746396,-1.0526739250300001,2.0172889222426624,-4.112210986915894,-1.4477286902141913,-0.8154481761869488,43.75
36,1.4617474936167574,-1.0526739233628324,2.0172889360829136,-4.112211001756274,-1.4477286188582774,-0.9515414038910204,45.0
37,1.4617474279521216,-1.0526739389897388,2.0172889466265413,-4.112210996052589,-1.4477285532625936,-1.07763463159509,46.25
38,1.461747367507702,-1.0526739539824237,2.0172889562536533,-4.112210990115728,-1.4477284928872873,-1.1937278592991571,47.5
39,1.461747314888353,-1.0526739752818068,2.0172889635723177,-4.112210975634959,-1.4477284404046782,-1.299821087003223,48.75
40,1.461747269192985,-1.0526740002732116,2.017288969091555,-4.112210955726397,-1.447728394888355,-1.3959143147072863,50.0
41,1.461747228252933,-1.052674022663868,2.0172889740364237,-4.11221093788963,-1.4477283541087158,-1.4820075424113441,51.25
42,1.4617471946371128,-1.052674045827755,2.0172889774812157,-4.112210917847924,-1.4477283206689786,-1.5581007701154037,52.5
43,1.4617471687362225,-1.052674070278009,2.0172889792851425,-4.112210894950848,-1.447728294965057,-1.6241939978194653,53.75
44,1.4617471467541736,-1.052674091028904,2.017288980816132,-4.112210875518132,-1.4477282731501757,-1.6802872255235288,55.0
45,1.461747128690967,-1.0526741080804398,2.0172889820741817,-4.112210859549773,-1.4477282552243342,-1.7263804532275933,56.25
46,1.4617471145466019,-1.0526741214326176,2.017288983059296,-4.112210847045777,-1.4477282411875334,-1.7624736809316575,57.5
47,1.4617471043210786,-1.052674131085437,2.017288983771474,-4.11221083800614,-1.4477282310397723,-1.7885669086357208,58.75
48,1.4617470980143972,-1.0526741370388983,2.017288984210716,-4.112210832430865,-1.4477282247810515,-1.804660136339784,60.0
49,1.461969262867549,-1.0514378566196343,2.014887533671019,-4.111046124925993,-1.4479549984585864,-1.8122977656541792,61.25
50,1.462498577055601,-1.048492158809235,2.0091655595960765,-4.108270950959516,-1.4484952942829492,-1.8110977407602629,62.5
51,1.4626053971157031,-1.0478965086414944,2.0080083988754325,-4.107709663096968,-1.4486043359608929,-1.8017092963065138,63.75
52,1.4626050107922586,-1.0478962245513004,2.0080076018438477,-4.107709149838149,-1.4486039527927406,-1.7831984088022999,65.0
53,1.462604415768154,-1.0478957869891596,2.008006374237777,-4.107708359305309,-1.448603362628488,-1.754687521298084,66.25
54,1.4626036120433892,-1.0478951959550722,2.008004716057222,-4.107707291498448,-1.4486025654681358,-1.7161766337938686,67.5
55,1.46260259963565,-1.047894451452147,2.0080026273026514,-4.107705946394786,-1.4486015614458216,-1.6676657474880543,68.75
56,1.462601378910107,-1.047893553544538,2.008000107983601,-4.107704323523734,-1.448600353331674,-1.6091548833836509,70.0
57,1.4625999495522766,-1.0478925021769478,2.007997158091684,-4.107702423290338,-1.4485989387406326,-1.5406440192792505,71.25
58,1.462599705166097,-1.0478922828395179,2.007996586214896,-4.107702070592857,-1.4485986975686949,-1.4621331683755334,72.5
59,1.4625997470513432,-1.0478922600194849,2.007996581170752,-4.1077020885828315,-1.4485987399503086,-1.3736223218248829,73.75
60,1.4625997936628037,-1.047892234656971,2.0079965755874034,-4.107702108461827,-1.4485987870733368,-1.2751114866755688,75.0
61,1.4625998482949543,-1.047892216444966,2.007996567493326,-4.107702118963378,-1.448598841825858,-1.166600659557747,76.25
62,1.4625999095493083,-1.0478922012493839,2.007996557714636,-4.107702124932581,-1.44859890299492,-1.0480898402670027,77.5
63,1.4625999760796515,-1.0478921899148972,2.007996546423136,-4.10770212558461,-1.4485989694823356,-0.9195790284866762,78.75
64,1.4626000480783101,-1.047892191583512,2.0079965323973745,-4.107702110569343,-1.448599041579508,-0.7810682214893205,80.0
65,1.4626001237822592,-1.0478921986809846,2.0079965169595715,-4.1077020887463815,-1.4485991174373796,-0.6325574164579589,81.25
66,1.4626001999650877,-1.0478922226807004,2.007996499246603,-4.107702047744341,-1.4485991939335388,-0.47404661817370075,82.5
67,1.4626002738735422,-1.0478922576991805,2.007996480546441,-4.1077019947113,-1.4485992682556181,-0.30769336456472063,83.75
68,1.4626003379581374,-1.0478923020423359,2.007996462526001,-4.10770193293762,-1.4485993328294686,-0.1484724375507675,85.0
69,1.4626003869225188,-1.0478923540741738,2.0079964464125126,-4.107701865237139,-1.4485993823372763,0.0007484894631876841,86.25
70,1.4626004275407354,-1.0478924074001712,2.0079964317327104,-4.107701797597064,-1.4485994235012567,0.13996941647714445,87.5
71,1.4626004540833581,-1.0478924629991995,2.007996419459106,-4.107701729956691,-1.4485994505944362,0.2691903434911028,88.75
72,1.4626004728466548,-1.047892517427261,2.0079964088289186,-4.107701665057724,-1.4485994698882578,0.38841127050506197,90.0
73,1.4626004862284816,-1.0478925682350286,2.007996399698628,-4.107701605229377,-1.4485994837604907,0.49763219751902343,91.25
74,1.4626004872466092,-1.0478926171554248,2.0079963931836367,-4.107701549787727,-1.448599485236939,0.5968531245329837,92.5
75,1.4626004881621244,-1.0478926611453665,2.0079963873252544,-4.107701499933771,-1.4485994865645835,0.6860740515469466,93.75
76,1.4626004877997276,-1.0478927001776117,2.0079963823524403,-4.107701455912638,-1.4485994865664955,0.7652949785609098,95.0
77,1.462600478268598,-1.0478927340692428,2.0079963798023646,-4.1077014193700645,-1.4485994773409234,0.8345159055748712,96.25
78,1.4626004701143829,-1.0478927630647197,2.007996377620685,-4.107701388106614,-1.4485994694481235,0.8937368325888331,97.5
