,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.1850927511798304,-1.831972901021139,-1.8514907995807093,-2.591534439717428,-1.1977866331683558,3.586315631866455,0.0
1,-1.184922750864733,-1.8315357722608596,-1.8520697907333863,-2.591390006636877,-1.1976163343935227,3.5913156318664554,1.25
2,-1.184412749919441,-1.8302243859800216,-1.8538067641914169,-2.590956707395222,-1.197105438069023,3.606315631866455,2.5
3,-1.1835627483439546,-1.828038742178625,-1.856701719954802,-2.5902345419924657,-1.1962539441948574,3.631315631866455,3.75
4,-1.1823727225658764,-1.824978833481607,-1.8607546342422978,-2.5892235418337037,-1.1950618281836185,3.6663156311671683,5.0
5,-1.180837563205717,-1.8210474710627782,-1.8659517325979493,-2.5879347742611145,-1.1935236800021798,3.71125799298615,6.25
6,-1.1793402242664364,-1.8172400749405675,-1.8709677967699108,-2.5867039502245888,-1.1920229300288554,3.754739708222967,7.5
7,-1.178179154713522,-1.8143057603057198,-1.8748221312319089,-2.585766955069886,-1.1908588858543752,3.788221425456966,8.75
8,-1.1773606624872919,-1.8122465151126104,-1.8775210716668056,-2.58511539874668,-1.190038126771796,3.8117031441231806,10.0
9,-1.1768856310779237,-1.8110545040686499,-1.8790813656135639,-2.5847402674632836,-1.189561722664709,3.8251869423747693,11.25
10,-1.1755547745621313,-1.8077157380569298,-1.8834511916967995,-2.5836900297866503,-1.1882270061940825,3.8294127900180435,12.5
11,-1.174436297854264,-1.804909779206288,-1.887123678260923,-2.5828073848625204,-1.187105285550531,3.823939071356617,13.75
12,-1.1744362967972903,-1.8049097804075034,-1.8871236862463407,-2.582807375671803,-1.1871052845547116,3.810318733759091,15.0
13,-1.1744362972501228,-1.8049097882251892,-1.8871236925891601,-2.5828073615371534,-1.1871052851202273,3.786698400486639,16.25
14,-1.1744362978946683,-1.804909799352602,-1.8871237016173008,-2.582807341418402,-1.1871052859251618,3.753078067214187,17.5
15,-1.1744362987309327,-1.8049098137896415,-1.8871237133310594,-2.5828073153143203,-1.1871052869695855,3.7094577616936864,18.75
16,-1.1744362997589117,-1.8049098315363854,-1.8871237277302135,-2.582807283225832,-1.1871052882534454,3.655837456525454,20.0
17,-1.1744363032394998,-1.8049098515234046,-1.8871237454784624,-2.582807245592194,-1.1871052920345369,3.592217156241834,21.25
18,-1.1744363141546637,-1.804909871394168,-1.8871237680382993,-2.582807203381291,-1.187105303288,3.5185968696454815,22.5
19,-1.1744363265524607,-1.804909893964021,-1.8871237936624827,-2.5828071554367993,-1.187105316070073,3.434976586437714,23.75
20,-1.1744363404328935,-1.804909919232965,-1.887123822351009,-2.5828071017587257,-1.187105330380783,3.341356309019693,25.0
21,-1.1744363666813529,-1.804909942461924,-1.8871238529053644,-2.5828070484337484,-1.187105357053724,3.237736036475196,26.25
22,-1.1744363978427073,-1.804909966896572,-1.887123886146379,-2.5828069912932508,-1.1871053886692098,3.1241157702765996,27.5
23,-1.1744364356938573,-1.804909990732701,-1.8871239208838968,-2.582806933352847,-1.1871054269794024,3.0004955121966743,28.75
24,-1.1744364862070786,-1.8049100098108533,-1.8871239549556194,-2.5828068810114186,-1.1871054779035344,2.8668752607405734,30.0
25,-1.1744365426714771,-1.8049100278286536,-1.8871239898491616,-2.5828068289942534,-1.1871055347748511,2.723255011569794,31.25
26,-1.1744366119723755,-1.8049100368809443,-1.8871240200706458,-2.582806790780361,-1.1871056043682662,2.5696579200535656,32.5
27,-1.1744366826915373,-1.8049100414176409,-1.887124046374216,-2.5828067610081447,-1.187105675311466,2.4170000257721402,33.75
28,-1.1744367522778147,-1.8049100371831377,-1.8871240638622084,-2.582806748780575,-1.1871057449803994,2.2743421314907173,35.0
29,-1.174436816869332,-1.8049100297928906,-1.8871240767562876,-2.5828067442190714,-1.1871058095938356,2.1416842372092972,36.25
30,-1.174436876341817,-1.8049100155772788,-1.8871240814766974,-2.582806754560601,-1.1871058689691047,2.0190263429278854,37.5
31,-1.174436930965658,-1.8049100025206373,-1.8871240858122564,-2.5828067640590127,-1.1871059235036556,1.9063684486464803,38.75
32,-1.1744369768406488,-1.8049099835228233,-1.8871240817020296,-2.582806787796776,-1.187105969176417,1.8037105543650782,40.0
33,-1.1744370178569752,-1.804909965665737,-1.887124077186251,-2.582806810730161,-1.1871060099981285,1.7110526600836762,41.25
34,-1.1744370544466611,-1.8049099497358596,-1.8871240731578292,-2.582806831188487,-1.1871060464142036,1.628394765802276,42.5
35,-1.1744370823323178,-1.804909932379175,-1.8871240650539494,-2.5828068570151266,-1.1871060740849189,1.5557368715208768,43.75
36,-1.1744371051774694,-1.8049099164683498,-1.8871240567826038,-2.582806881492337,-1.1871060967271867,1.4930789772394748,45.0
37,-1.1744371243766083,-1.804909903096843,-1.8871240498313362,-2.582806902063064,-1.1871061157558218,1.4404210829580717,46.25
38,-1.1744371399297338,-1.804909892264654,-1.887124044200148,-2.582806918727306,-1.1871061311708235,1.397763188676667,47.5
39,-1.1744371518368464,-1.8049098839717812,-1.887124039889041,-2.582806931485063,-1.1871061429721912,1.3651052943952637,48.75
40,-1.174437160097945,-1.804909878218225,-1.8871240368980151,-2.582806940336335,-1.1871061511599248,1.3424474001138595,50.0
41,-1.174464791554098,-1.8049790146426157,-1.887033773361809,-2.5828282693967233,-1.187133744172409,1.3297063879203261,51.25
42,-1.1758174483684967,-1.8083642073252948,-1.8826144007002186,-2.5838723342026877,-1.1884845207249617,1.3249196772818685,52.5
43,-1.1771263396882155,-1.8116398822901998,-1.8783380076199354,-2.5848826194945094,-1.1897915941285566,1.3299550738629116,53.75
44,-1.1771428350096464,-1.8116811781540676,-1.8782841008538218,-2.5848953565658053,-1.1898080703758787,1.3429512180144507,55.0
45,-1.177142827638987,-1.811681184766155,-1.8782841010515297,-2.5848953596351176,-1.1898080698216464,1.3658963469807273,56.25
46,-1.1771428170560299,-1.8116811942599376,-1.8782841013354026,-2.584895364042105,-1.189808069025868,1.3988414759470054,57.5
47,-1.1771428032607743,-1.8116812066354155,-1.8782841017054415,-2.5848953697867674,-1.189808067988543,1.441786604913283,58.75
48,-1.1771427865542645,-1.8116812216784426,-1.8782841027897534,-2.5848953745326755,-1.1898080692757347,1.4947317309153894,60.0
49,-1.1771427670355772,-1.8116812393185402,-1.8782841047950574,-2.5848953775108825,-1.1898080737319658,1.557676853850861,61.25
50,-1.1771427418402376,-1.8116812579443762,-1.8782841075414185,-2.5848953747394217,-1.1898080689687058,1.630621972466259,62.5
51,-1.177142705498844,-1.8116812736982857,-1.8782841119259368,-2.5848953530046304,-1.1898080339057833,1.7135670790793072,63.75
52,-1.1771426647560557,-1.8116812913398652,-1.8782841168818605,-2.58489532846101,-1.1898079944496156,1.8065121789677927,65.0
53,-1.1771426190337797,-1.8116813098719182,-1.8782841211792716,-2.5848953035445636,-1.1898079498663354,1.9094572721077634,66.25
54,-1.1771425646042126,-1.8116813228566082,-1.878284116859266,-2.584895294052674,-1.1898078954694742,2.022402355035147,67.5
55,-1.1771425053543105,-1.8116813369922589,-1.8782841121527774,-2.5848952837357215,-1.1898078362458882,2.145347429730567,68.75
56,-1.1771424410121072,-1.8116813440041981,-1.8782840989540017,-2.5848952889720316,-1.1898077718536912,2.2782924987458943,70.0
57,-1.1771423717197553,-1.8116813481947664,-1.8782840814802593,-2.5848953012364357,-1.1898077024768843,2.421237565956017,71.25
58,-1.177142301466965,-1.81168134326686,-1.8782840548804447,-2.584895331702839,-1.1898076319935396,2.5741826284095426,72.5
59,-1.1771422284058835,-1.811681333694635,-1.8782840229118636,-2.584895372126036,-1.18980755862236,2.737127684433024,73.75
60,-1.1771421653720628,-1.8116813116099173,-1.8782839819442925,-2.5848954341745722,-1.189807495100763,2.901858034292567,75.0
61,-1.1771421090829781,-1.811681288314401,-1.8782839419000623,-2.584895496607757,-1.1898074383191806,3.056676087224904,76.25
62,-1.1771420696118775,-1.8116812573470042,-1.878283899653437,-2.5848955691442934,-1.189807398269769,3.2014941401572403,77.5
63,-1.1771420343946348,-1.811681227853153,-1.8782838601551954,-2.5848956375265897,-1.1898073625068653,3.3363121930895794,78.75
64,-1.1771420160031434,-1.811681194363893,-1.8782838220165323,-2.584895708784402,-1.1898073435424448,3.46113024602192,80.0
65,-1.1771419990851162,-1.811681163557687,-1.8782837869334028,-2.584895774333278,-1.1898073260973903,3.57594829895426,81.25
66,-1.1771419933862357,-1.8116811331086236,-1.8782837556819585,-2.584895835861774,-1.189807319901405,3.6807663518866005,82.5
67,-1.1771419924191737,-1.8116811045649688,-1.878283727745548,-2.584895892245884,-1.1898073184777966,3.7755844048189444,83.75
68,-1.1771419915541028,-1.8116810790316793,-1.8782837027554502,-2.5848959426834357,-1.1898073172043293,3.8604024577512885,85.0
69,-1.1771419962981189,-1.811681056175735,-1.8782836821003568,-2.584895986199992,-1.1898073215946934,3.935220510683634,86.25
70,-1.177142004580207,-1.8116810361223705,-1.8782836652580337,-2.5848960231620013,-1.189807329575394,4.0000385636159805,87.5
71,-1.1771420115845512,-1.8116810191628006,-1.8782836510141094,-2.584896054421586,-1.189807336324848,4.054856616548326,88.75
72,-1.1771420173111515,-1.8116810052970251,-1.8782836393685831,-2.584896079978745,-1.1898073418430557,4.099674669480668,90.0
73,-1.1771420217600075,-1.8116809945250425,-1.8782836303214578,-2.58489609983348,-1.1898073461300167,4.134492722413012,91.25
74,-1.1771420249311195,-1.811680986846852,-1.878283623872733,-2.5848961139857884,-1.189807349185731,4.159310775345355,92.5
75,-1.1771420268244877,-1.811680982262454,-1.878283620022409,-2.5848961224356723,-1.1898073510101987,4.1741288282776985,93.75
76,-1.1781258039062072,-1.8141732604050573,-1.8750103009912948,-2.585684302480466,-1.1907896756247194,4.180686894889511,95.0
77,-1.1796519040963722,-1.8180394553401376,-1.869932509749022,-2.5869069745614857,-1.1923135239467293,4.1777244559669215,96.25
78,-1.1798098313891092,-1.8184395511530633,-1.869407037654632,-2.5870335005926473,-1.1924712225036813,4.166545677511312,97.5
79,-1.1798098298688124,-1.8184395580450863,-1.8694070411675714,-2.5870334970245565,-1.1924712292006778,4.145801381881677,98.75
80,-1.179809827615641,-1.8184395682594787,-1.8694070463739592,-2.58703349173643,-1.19247123912603,4.11505708625204,100.0
81,-1.1798098246295945,-1.818439581796241,-1.8694070532737954,-2.5870334847282694,-1.1924712522797378,4.074312790622407,101.25
82,-1.179809820779528,-1.8184395987874646,-1.869407061465983,-2.587033477532372,-1.192471267530981,4.023568498305663,102.5
83,-1.179809815778809,-1.8184396195218488,-1.869407070073883,-2.587033473497737,-1.1924712824082342,3.9628242149025485,103.75
84,-1.1798098102455006,-1.818439643539371,-1.8694070805716316,-2.5870334671698965,-1.192471298952383,3.8920799322261734,105.0
85,-1.179809810929318,-1.8184396678152677,-1.8694071039383862,-2.5870334207190067,-1.1924712989971333,3.8113356651347745,106.25
86,-1.1798098116863747,-1.8184396950903492,-1.8694071302257425,-2.587033368398793,-1.192471298952065,3.7205914021256246,107.5
87,-1.1798098125033984,-1.8184397253561186,-1.869407159464628,-2.5870333100742346,-1.1924712987066417,3.6198471470151463,108.75
88,-1.179809827308943,-1.8184397552301401,-1.8694071930767049,-2.587033246947594,-1.1924713138251382,3.509102902508195,110.0
89,-1.1798098449852001,-1.818439787426704,-1.869407229888283,-2.5870331782210396,-1.1924713320146847,3.3883586652224578,111.25
90,-1.1798098723996577,-1.8184398186977526,-1.8694072688212433,-2.5870331084729075,-1.192471359971482,3.2576144343786337,112.5
91,-1.1798099105239601,-1.8184398486216822,-1.8694073097651276,-2.5870330382575406,-1.1924713986603686,3.1168702066416354,113.75
92,-1.1798099587724264,-1.8184398755120874,-1.8694073509144682,-2.5870329710137554,-1.1924714474456328,2.9661259822090194,115.0
93,-1.179810018788262,-1.8184398982255634,-1.8694073916702671,-2.587032908505043,-1.1924715079551818,2.805381764461349,116.25
94,-1.1798100889812075,-1.8184399122906023,-1.8694074271936278,-2.5870328600045247,-1.1924715785254745,2.6393469747655836,117.5
95,-1.1798101589494507,-1.8184399214829396,-1.8694074579132656,-2.5870328211632083,-1.1924716487925866,2.482327810386569,118.75
96,-1.179810229231232,-1.8184399185419875,-1.8694074769432538,-2.5870328061151024,-1.1924717191797496,2.335308646007563,120.0
97,-1.1798102952393728,-1.8184399145740255,-1.8694074936446097,-2.587032794355922,-1.1924717852675668,2.198289481628571,121.25
98,-1.1798103561112538,-1.8184399014935173,-1.8694074998937538,-2.5870328020589772,-1.1924718460621542,2.0712703172495965,122.5
99,-1.1798104121466166,-1.8184398881398711,-1.8694075043713552,-2.5870328117337307,-1.1924719020053614,1.954251152870639,123.75
100,-1.1798104613572915,-1.818439872219188,-1.8694075042297853,-2.5870328284855235,-1.192471951067996,1.8472319884916986,125.0
101,-1.1798105037715905,-1.8184398537830293,-1.8694074995279568,-2.5870328522044512,-1.1924719932792565,1.7502128241127886,126.25
102,-1.1798105418141471,-1.8184398372471342,-1.869407495310751,-2.587032873478612,-1.1924720311397023,1.6631936597338957,127.5
103,-1.1798105736109292,-1.8184398211405512,-1.8694074895655675,-2.587032895759411,-1.1924720627476968,1.5861744953550059,128.75
104,-1.1798105977428655,-1.8184398043494356,-1.8694074807684005,-2.5870329216603527,-1.1924720866632659,1.519155330976115,130.0
105,-1.1798106182740502,-1.8184397900637401,-1.8694074732838675,-2.587032943696588,-1.1924721070103679,1.4621361665972221,131.25
106,-1.179810635204484,-1.8184397782834674,-1.8694074671119663,-2.587032961868118,-1.1924721237890035,1.4151170022183193,132.5
107,-1.1798106485341657,-1.8184397690086143,-1.8694074622527,-2.58703297617494,-1.1924721369991718,1.3780978378394186,133.75
108,-1.1798106582630963,-1.8184397622391801,-1.8694074587060692,-2.587032986617056,-1.1924721466408725,1.351078673460521,135.0
109,-1.1798106643912747,-1.8184397579751657,-1.8694074564720735,-2.5870329931944642,-1.192472152714106,1.3340595090816205,136.25
110,-1.1804322702265895,-1.8200338885312795,-1.867301275602054,-2.5875495233406,-1.1930927859097622,1.3257752007954593,137.5
111,-1.182033592881121,-1.8241405639652006,-1.8618755059620158,-2.588880158746073,-1.194691603471469,1.3265152194046772,138.75
112,-1.1824414825645804,-1.8251866285281566,-1.8604934413687926,-2.5892191024652482,-1.1950988576478405,1.3359484789544247,140.0
113,-1.1824414766707847,-1.8251866338058726,-1.8604934414928351,-2.589219105045748,-1.1950988570811478,1.3544539747746016,141.25
114,-1.1824414675921,-1.8251866419355616,-1.8604934416839078,-2.5892191090206977,-1.1950988562082256,1.3829594705947792,142.5
