,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,1.4587528705596924,-1.3319457213031214,1.956838607788086,-0.5590270201312464,1.4482853412628174,-4.684039894734518,0.0
1,1.4587275561982136,-1.3319568323972553,1.9566858937113831,-0.5589524458745886,1.4480970395177135,-4.679039894734518,1.25
2,1.4586516131137777,-1.3319901656796562,1.9562277514812743,-0.558728723104615,1.447532134282402,-4.664039894734518,2.5
3,1.4585250413063844,-1.3320457211503252,1.95546418109776,-0.5583558518213256,1.4465906255568828,-4.639039894734518,3.75
4,1.4583478407760337,-1.3321234988092612,1.95439518256084,-0.5578338320247207,1.4452725133411555,-4.604039894734519,5.0
5,1.4581231437471383,-1.3322244913495735,1.9530281684637099,-0.5571982125699755,1.4435998095318237,-4.559039896928637,6.25
6,1.4578578372051558,-1.3323508815245215,1.951379436937032,-0.5565271573277606,1.441620912799495,-4.504039888617449,7.5
7,1.4575575238696346,-1.332504445017124,1.9494622470582934,-0.5558842539817839,1.439375196585008,-4.439039869002301,8.75
8,1.4572306511679582,-1.3326863810538376,1.9472891166998672,-0.555331935416465,1.4369239970909558,-4.364039859827277,10.0
9,1.4568878641262315,-1.3328976568745707,1.9448730676826802,-0.5549365667062176,1.4343453328509401,-4.279039840252569,11.25
10,1.4565417715135145,-1.3331385668466944,1.9422261853289289,-0.5547624377314975,1.4317325756104182,-4.18403982566946,12.5
11,1.4562080477823955,-1.3334082696428555,1.9393580502898127,-0.5548655617683789,1.4292032853447019,-4.079039808510464,13.75
12,1.4559052597309923,-1.3337036418294694,1.9362719138809301,-0.5552780225551412,1.42689898586994,-3.9640397958495868,15.0
13,1.455653750306431,-1.3340202155728154,1.9329678020924954,-0.5560206304765103,1.4249756868084802,-3.839039794885841,16.25
14,1.4554766033643856,-1.3343499256897604,1.929434885607876,-0.5570720192032654,1.4236133211898476,-3.704039812322923,17.5
15,1.4553980711366048,-1.3346809674489548,1.9256519134977264,-0.558366472103063,1.4230035970515509,-3.559074719956135,18.75
16,1.4554348571858222,-1.3349763500518912,1.9218770512134482,-0.5596874451045597,1.4232831040989105,-3.4152556558638847,20.0
17,1.4555700868528838,-1.335213143817765,1.9183153878045869,-0.5608291688196099,1.4243290980058916,-3.2814365730269044,21.25
18,1.4557790967472481,-1.3353929559924118,1.9149539577966164,-0.5617152230137545,1.425955196265086,-3.157617478731201,22.5
19,1.4560393752707959,-1.335520222676936,1.9117910501769457,-0.5623164439295465,1.4279888034622061,-3.043798381049922,23.75
20,1.4563303536541827,-1.3356006529599405,1.9088307797378024,-0.5626289714364123,1.4302708176810164,-2.9399792853671762,25.0
21,1.4566340516535696,-1.3356414415597424,1.9060840214165138,-0.5626779522031526,1.4326605228226406,-2.8461601962273297,26.25
22,1.4569363841381366,-1.3356509477297227,1.9035675581559541,-0.5625142171485074,1.4350461486997812,-2.762341115299402,27.5
23,1.4572242175446626,-1.3356367511757832,1.901296704787133,-0.5621843785447105,1.4373234142175644,-2.6885220437273536,28.75
24,1.4574887368636462,-1.3356070824565394,1.8992908921780138,-0.5617536054653769,1.4394207793600788,-2.6247029833355273,30.0
25,1.4577219246702164,-1.3355690487384966,1.8975668454382602,-0.5612778553802293,1.441273285914649,-2.570883930845951,31.25
26,1.457917867944579,-1.3355289694701697,1.8961399438195423,-0.5608095512176874,1.4428325420145445,-2.527064888546756,32.5
27,1.4580728290022653,-1.3354924432469661,1.8950244388966508,-0.5603984288236248,1.4440672385897635,-2.4932458552581527,33.75
28,1.458183922262237,-1.3354637923224517,1.8942313332094258,-0.5600828854938982,1.44495320429421,-2.469426829177854,35.0
29,1.458249018427896,-1.335446206132998,1.8937687456164027,-0.559891254994388,1.445472602868921,-2.455607807938982,36.25
30,1.4584416859849403,-1.33539397970291,1.892400049052172,-0.559322744838317,1.4470099403248453,-2.451300341766164,37.5
