,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,time_from_start
0,-1.1851046721087855,-1.831984821950094,-1.8514788786517542,-2.591558281575338,-1.1977623144732874,3.5863037109375,0.0
1,-1.1849344930999106,-1.831547523594751,-1.8520580264303719,-2.5914135255945103,-1.1975924510166585,3.5913037109375,1.25
2,-1.1844239560732863,-1.8302356285287222,-1.8537954697662253,-2.5909792576520263,-1.1970828606467723,3.6063037109374996,2.5
3,-1.1835730610289126,-1.8280491367520075,-1.8566912086593141,-2.5902554777478866,-1.1962335433636286,3.6313037109375,3.75
4,-1.182381784389328,-1.8249880408542793,-1.8607452195222578,-2.5892422166450118,-1.1950444743092987,3.6663037101693994,5.0
5,-1.1808449906160945,-1.8210551167378544,-1.8659437931341074,-2.587950370382103,-1.1935101297175095,3.7112462885652913,6.25
6,-1.179345941148803,-1.8172459449412735,-1.8709616610636957,-2.58671620663565,-1.192012792978609,3.754730872034309,7.5
7,-1.1781835055443324,-1.8143101835778612,-1.8748175062555603,-2.585776430993519,-1.190851235892822,3.788215457429385,8.75
8,-1.1773640116728217,-1.8122498373275704,-1.8775176282974826,-2.5851228022527124,-1.1900321295967302,3.8117000442044136,10.0
9,-1.1768883717138148,-1.8110571245133709,-1.8790786934730186,-2.584746419414875,-1.189556636732593,3.8251866950019053,11.25
10,-1.175556433757295,-1.8077179567824344,-1.8834486338523462,-2.58369316146465,-1.1882250912990875,3.829414923014027,12.5
11,-1.174436299333711,-1.8049097829458975,-1.887123673377226,-2.5828073860716376,-1.187105287022825,3.823942759351775,13.75
12,-1.1744362967871926,-1.8049097804123755,-1.887123686247259,-2.5828073757003054,-1.1871052845418444,3.810324992937815,15.0
13,-1.174436297241047,-1.804909788228406,-1.8871236925890564,-2.5828073615643055,-1.1871052851079273,3.7867072357284375,16.25
14,-1.1744362978870677,-1.804909799353824,-1.887123701616036,-2.5828073414429786,-1.187105285913696,3.75308947851906,17.5
15,-1.1744362987254593,-1.804909813788492,-1.887123713328565,-2.5828073153349482,-1.1871052869608842,3.7094717484265205,18.75
16,-1.1744362997560678,-1.804909831532516,-1.887123727726368,-2.582807283241249,-1.1871052882481834,3.655854018688235,20.0
17,-1.1744363032364542,-1.804909851518243,-1.8871237454726348,-2.582807245602864,-1.1871052920298728,3.5922362938334964,21.25
18,-1.1744363141512941,-1.8049098713883036,-1.8871237680316932,-2.5828072033934375,-1.1871053032834267,3.518618582683356,22.5
19,-1.1744363265487747,-1.8049098939574568,-1.8871237936550866,-2.582807155450473,-1.1871053160656544,3.4350008749126593,23.75
20,-1.174436340428899,-1.8049099192257079,-1.8871238223428,-2.5828071017740255,-1.1871053303765815,3.341383172922967,25.0
21,-1.1744363666732807,-1.804909942455589,-1.8871238528967642,-2.582807048448502,-1.1871053570455476,3.237765475797249,26.25
22,-1.174436397833928,-1.8049099668896855,-1.8871238861370179,-2.5828069913093294,-1.1871053886603107,3.1241477850139256,27.5
23,-1.1744364356807813,-1.8049099907277621,-1.8871239208750767,-2.5828069333663977,-1.1871054269662218,3.000530102348768,28.75
24,-1.174436486193029,-1.8049100098055468,-1.8871239549461427,-2.5828068810259777,-1.187105477889371,2.8669124263088497,30.0
25,-1.1744365426535461,-1.8049100278263115,-1.887123989841342,-2.5828068290041406,-1.1871055347568444,2.7232947525565074,31.25
26,-1.174436611953396,-1.8049100368784652,-1.8871240200623696,-2.5828067907908263,-1.187105604349207,2.569699984843729,32.5
27,-1.17443668267232,-1.8049100414188106,-1.8871240463693861,-2.5828067610115215,-1.187105675292226,2.4170394224793372,33.75
28,-1.1744367522598989,-1.8049100371842277,-1.8871240638577058,-2.5828067487837227,-1.1871057449624625,2.2743788601149477,35.0
29,-1.1744368168528172,-1.804910029796838,-1.8871240767549768,-2.5828067442161995,-1.187105809577348,2.1417182977505607,36.25
30,-1.174436876326596,-1.8049100155809172,-1.8871240814754893,-2.582806754557954,-1.1871058689539087,2.0190577353861823,37.5
31,-1.1744369309517304,-1.8049100025239664,-1.887124085811151,-2.5828067640565915,-1.1871059234897512,1.9063971730218106,38.75
32,-1.1744369768291147,-1.8049099835278448,-1.8871240817032997,-2.5828067877903265,-1.1871059691649375,1.8037366106574417,40.0
33,-1.1744370178466221,-1.8049099656702445,-1.8871240771873912,-2.5828068107243727,-1.1871060099878248,1.7110760482930731,41.25
34,-1.1744370544374891,-1.8049099497398529,-1.887124073158839,-2.5828068311833587,-1.187106046405075,1.628415485928706,42.5
35,-1.174437082325736,-1.8049099323837594,-1.8871240650563326,-2.582806857008075,-1.1871060740783954,1.55575492356434,43.75
36,-1.1744371051718603,-1.8049099164722562,-1.8871240567846344,-2.582806881486327,-1.1871060967216276,1.4930943611999714,45.0
37,-1.174437124371972,-1.804909903100072,-1.8871240498330148,-2.582806902058096,-1.1871061157512268,1.4404337988356013,46.25
